Date,ABB,Assa Abloy,AstraZeneca,Carlsberg,Coloplast,Danske Bank,Elisa,Ericsson,Fortum,Genmab,Hennes & Mauritz,Hexagon,Investor,Nokia,Nordea,Novo Nordisk,Sampo,SCA,SEB,SKF,Stora Enso,Svenska Handelsbanken,Swedbank,Swedish Match,Tele2,UPM-Kymmene,Volvo
2002-11-13,1.9600000381469727,37.33333206176758,19.655000686645508,43.099998474121094,53.0,109.19354248046875,5.099999904632568,43.75,4.435225009918213,29.0,95.0,1.6543200016021729,13.875,17.06999969482422,31.30107307434082,22.0,6.6332011222839355,19.51346778869629,38.3216667175293,57.75,10.1899995803833,40.166664123535156,90.9876708984375,6.5,49.86740493774414,15.449999809265137,29.200000762939453
2002-11-14,2.1700000762939453,37.5,19.8700008392334,42.0,53.0,109.6562271118164,5.349999904632568,47.5,4.480024814605713,28.799999237060547,94.75,1.7037030458450317,14.375,18.0,31.30107307434082,21.799999237060547,6.535654067993164,19.819427490234375,38.8360481262207,59.25,10.390000343322754,41.33333206176758,91.40125274658203,6.300000190734863,52.87872314453125,15.600000381469727,30.0
2002-11-15,2.3499999046325684,36.666664123535156,20.114999771118164,42.400001525878906,54.5,108.26817321777344,5.440000057220459,44.5,4.509891986846924,28.399999618530273,95.0,1.666666030883789,14.25,18.209999084472656,31.612525939941406,21.5,7.169710159301758,19.377485275268555,38.8360481262207,58.625,10.199999809265137,40.5,88.91976928710938,6.349999904632568,53.240081787109375,16.0,29.700000762939453
2002-11-18,2.559999942779541,36.666664123535156,19.850000381469727,43.29999923706055,55.20000076293945,108.26817321777344,5.400000095367432,46.75,4.480024814605713,27.799999237060547,98.5,1.6543200016021729,14.625,18.100000381469727,32.702613830566406,21.899999618530273,7.169710159301758,19.51346778869629,39.350433349609375,60.0,10.399999618530273,40.166664123535156,89.74693298339844,6.349999904632568,53.96279525756836,15.25,29.5
2002-11-19,2.5399999618530273,36.33333206176758,19.834999084472656,43.099998474121094,51.5,108.7308578491211,5.199999809265137,45.0,4.5472259521484375,27.0,96.0,1.6543200016021729,14.5,17.600000381469727,31.69038963317871,21.799999237060547,7.120935916900635,19.547462463378906,38.06447219848633,59.75,10.399999618530273,39.5,87.67903137207031,6.199999809265137,53.72188949584961,15.475000381469727,28.899999618530273
2002-11-20,2.619999885559082,35.33333206176758,19.81999969482422,42.5,49.900001525878906,105.95475006103516,5.21999979019165,45.75,4.465092182159424,26.200000762939453,95.25,1.666666030883789,14.75,18.3700008392334,31.30107307434082,22.0,7.023388862609863,19.68344497680664,39.86481857299805,59.25,10.399999618530273,39.83333206176758,88.91976928710938,6.099999904632568,53.842342376708984,15.5,30.0
2002-11-21,2.8299999237060547,35.83333206176758,19.969999313354492,42.79999923706055,49.79999923706055,108.26817321777344,5.550000190734863,49.5,4.368024826049805,25.0,98.5,1.6543200016021729,15.375,19.059999465942383,32.858341217041016,22.299999237060547,7.023388862609863,20.091392517089844,41.150779724121094,60.875,10.960000038146973,41.166664123535156,91.81483459472656,6.349999904632568,57.094566345214844,16.174999237060547,31.100000381469727
2002-11-22,2.9800000190734863,36.666664123535156,19.56999969482422,43.0,49.70000076293945,109.19354248046875,6.0,50.0,4.330690860748291,24.299999237060547,97.5,1.6543200016021729,15.25,19.100000381469727,34.25988006591797,23.0,7.120935916900635,20.499338150024414,41.665164947509766,61.0,10.899999618530273,42.666664123535156,93.88273620605469,6.099999904632568,58.78090286254883,16.174999237060547,31.700000762939453
2002-11-25,3.1700000762939453,38.33333206176758,19.469999313354492,43.20000076293945,49.79999923706055,109.6562271118164,6.400000095367432,48.5,4.315758228302002,23.899999618530273,94.25,1.6851860284805298,15.125,19.139999389648438,34.49346923828125,22.75,7.120935916900635,20.499338150024414,41.40797424316406,60.75,11.199999809265137,42.666664123535156,93.46915435791016,6.0,57.21501922607422,16.850000381469727,31.100000381469727
2002-11-26,2.950000047683716,37.666664123535156,18.774999618530273,43.099998474121094,50.5,110.11891174316406,6.300000190734863,44.0,4.263491153717041,23.799999237060547,93.25,1.6481460332870483,15.0,18.549999237060547,33.94842529296875,22.649999618530273,7.023388862609863,20.6693172454834,41.150779724121094,61.625,11.029999732971191,42.166664123535156,90.57408905029297,6.349999904632568,54.92641830444336,16.56999969482422,31.399999618530273
